Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782658112,50,,Aggregated,117.800000,0.000000,110,120,130,130,140,150,210,320,440,470,470,3097,0,110.0,123.58421214756353,98.48461199999292,472.80414099986956,15.0
1782658113,50,,Aggregated,118.700000,0.000000,110,120,130,130,140,150,210,280,440,470,470,3210,0,110.0,123.6296788697833,98.48461199999292,472.80414099986956,15.0
1782658114,50,,Aggregated,118.400000,0.000000,110,120,130,130,140,150,210,320,450,530,530,3330,0,110.0,123.81906567237405,98.48461199999292,527.0620229998713,15.0
1782658115,50,,Aggregated,118.800000,0.000000,120,120,130,130,140,150,210,280,450,530,530,3445,0,120.0,123.75554088302086,98.48461199999292,527.0620229998713,15.0
1782658116,50,,Aggregated,117.700000,0.000000,120,120,130,130,140,150,210,380,460,1500,1500,3558,0,120.0,124.37782153963241,98.48461199999292,1497.8813869997794,15.0
1782658117,50,,Aggregated,118.500000,0.000000,120,120,130,130,140,150,220,390,470,2200,2200,3675,0,120.0,125.26931669932294,98.48461199999292,2167.245234999882,15.0
1782658118,50,,Aggregated,117.300000,0.000000,120,120,130,130,140,150,220,390,530,2200,2200,3781,0,120.0,125.52508995557085,98.48461199999292,2167.245234999882,15.0
1782658119,50,,Aggregated,117.300000,0.000000,120,120,130,130,140,150,220,390,620,2200,2200,3891,0,120.0,126.17291435004198,98.48461199999292,2167.245234999882,15.0
1782658120,50,,Aggregated,116.700000,0.000000,120,120,130,130,140,150,240,390,1500,2500,2500,4008,0,120.0,127.68636225973394,98.48461199999292,2509.131067999988,15.0
1782658121,50,,Aggregated,115.200000,0.000000,120,120,130,130,140,150,240,390,1500,2500,2500,4108,0,120.0,127.78112890944831,98.48461199999292,2509.131067999988,15.0
1782658122,50,,Aggregated,115.000000,0.000000,120,120,130,140,140,150,240,390,1500,2500,2500,4227,0,120.0,128.0449657925276,98.48461199999292,2509.131067999988,15.0
1782658123,50,,Aggregated,113.600000,0.000000,120,120,130,140,140,150,250,390,2100,2500,2500,4345,0,120.0,128.83067025454858,98.48461199999292,2509.131067999988,15.0
1782658124,50,,Aggregated,113.000000,0.000000,120,120,130,140,140,150,250,390,2100,2500,2500,4459,0,120.0,128.9586496674183,98.48461199999292,2509.131067999988,15.0
1782658125,50,,Aggregated,112.900000,0.000000,120,120,130,140,140,160,250,390,2100,2500,2500,4580,0,120.0,129.07308612161998,98.48461199999292,2509.131067999988,15.0
1782658126,50,,Aggregated,113.400000,0.000000,120,120,130,140,140,150,250,390,2100,2500,2500,4695,0,120.0,128.89862555719333,98.48461199999292,2509.131067999988,15.0
1782658127,50,,Aggregated,113.300000,0.000000,120,120,130,140,140,150,250,390,2100,2500,2500,4809,0,120.0,128.8810690557333,98.48461199999292,2509.131067999988,15.0
1782658128,50,,Aggregated,113.200000,0.000000,120,120,130,140,140,150,250,390,2100,2500,2500,4929,0,120.0,128.92788793325695,98.48461199999292,2509.131067999988,15.0
1782658129,50,,Aggregated,113.400000,0.000000,120,120,130,140,140,150,260,390,1500,2500,2500,5045,0,120.0,128.98229350842874,98.48461199999292,2509.131067999988,15.0
1782658130,50,,Aggregated,114.200000,0.000000,120,120,130,140,140,160,260,400,1500,2500,2500,5157,0,120.0,128.98847399573856,98.48461199999292,2509.131067999988,15.0
1782658131,50,,Aggregated,115.500000,0.000000,120,120,130,140,140,150,260,390,1500,2500,2500,5274,0,120.0,128.8655967728529,98.48461199999292,2509.131067999988,15.0
1782658132,50,,Aggregated,115.800000,0.000000,120,120,130,140,140,150,250,390,1500,2500,2500,5390,0,120.0,128.70299855603525,98.48461199999292,2509.131067999988,15.0
1782658133,50,,Aggregated,115.900000,0.000000,120,120,130,140,140,150,250,390,1500,2500,2500,5508,0,120.0,128.64004816866924,98.48461199999292,2509.131067999988,15.0
1782658134,50,,Aggregated,116.400000,0.000000,120,120,130,140,140,150,260,390,1500,2500,2500,5619,0,120.0,128.79877666969716,98.48461199999292,2509.131067999988,15.0
